id|address|bldgnbr|predir|streetname|streettype|suffdir|city|state_code|zip5|zip4|latitude|longitude|fullfipsid|objectid|gid|geom|cty_rural|blk_rural,,
17181|7730 E MCDOWELL RD SCOTTSDALE AZ 85257|7730|E|MCDOWELL|RD||SCOTTSDALE|AZ|85257||33.4659|-111.914|040132179001032|10-1-04-2-4017|11685|0101000020E61000000000000078FA5BC0000000E0A2BB4040|0|0,,
13612|2865 N SCOTTSDALE RD SCOTTSDALE AZ 85257|2865|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257|1326|33.4799|-111.926|040132179002001|10-1-04-2-10118|11686|0101000020E61000000000006045FB5BC0000000C06EBD4040|0|0,,
16587|2629 N SCOTTSDALE RD SCOTTSDALE AZ 85257|2629|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257||33.4778|-111.926|040132179002004|10-1-04-2-3483|11687|0101000020E6100000000000E045FB5BC0000000A028BD4040|0|0,,
18809|2629 N SCOTTSDALE RD SCOTTSDALE AZ 85257|2629|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257||33.4778|-111.926|040132179002004|10-1-04-2-5483|11688|0101000020E6100000000000E045FB5BC0000000A028BD4040|0|0,,
15104|7501 N 85TH PLACE SCOTTSDALE AZ 85257|7501|N|85TH|PLACE||SCOTTSDALE|AZ|85257||33.4731|-111.919|040132179002005|10-1-04-2-2148|11689|0101000020E610000000000040CCFA5BC0000000E08DBC4040|0|0,,
18739|2501 N 74TH ST SCOTTSDALE AZ 85257|2501|N|74TH|ST||SCOTTSDALE|AZ|85257|1502|33.4767|-111.92|040132179002005|10-1-04-2-542|11690|0101000020E6100000000000E0DAFA5BC00000006003BD4040|0|0,,
18730|2255 N SCOTTSDALE RD SCOTTSDALE AZ 85257|2255|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257||33.4727|-111.926|040132179003003|10-1-04-2-5411|11691|0101000020E61000000000004046FB5BC00000002080BC4040|0|0,,
22921|1649 N 74TH ST SCOTTSDALE AZ 85257|1649|N|74TH|ST||SCOTTSDALE|AZ|85257||33.4663|-111.922|040132179003016|10-1-04-2-9184|11692|0101000020E610000000000080FFFA5BC000000000B1BB4040|0|0,,
23640|2882 N SCOTTSDALE RD SCOTTSDALE AZ 85257|2882|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257||33.4796|-111.926|040132180001000|10-1-04-2-9831|11693|0101000020E6100000000000A046FB5BC00000004064BD4040|0|0,,
15325|6801 E OAK ST SCOTTSDALE AZ 85257|6801|E|OAK|ST||SCOTTSDALE|AZ|85257|2037|33.473|-111.934|040132180001019|10-1-04-2-2347|11694|0101000020E6100000000000E0C1FB5BC0000000808BBC4040|0|0,,
18352|7000 E MCDOWELL RD SCOTTSDALE AZ 85257|7000|E|MCDOWELL|RD||SCOTTSDALE|AZ|85257||33.4658|-111.93|040132180002010|10-1-04-2-5071|11695|0101000020E61000000000000082FB5BC0000000009FBB4040|0|0,,
22826|7017 E MCDOWELL RD SCOTTSDALE AZ 85257|7017|E|MCDOWELL|RD||SCOTTSDALE|AZ|85257||33.4656|-111.93|040132181001000|10-1-04-2-9099|11696|0101000020E61000000000004080FB5BC00000008099BB4040|0|0,,
23686|1516 N HAYDEN RD SCOTTSDALE AZ 85257|1516|N|HAYDEN|RD||SCOTTSDALE|AZ|85257||33.465|-111.909|040132182001000|10-1-04-2-9873|11697|0101000020E6100000000000202DFA5BC00000008083BB4040|0|0,,
17629|1200 N 77TH ST SCOTTSDALE AZ 85257|1200|N|77TH|ST||SCOTTSDALE|AZ|85257||33.462|-111.914|040132182001003|10-1-04-2-4420|11698|0101000020E6100000000000A07BFA5BC0000000C023BB4040|0|0,,
17630|1200 N 77TH ST SCOTTSDALE AZ 85257|1200|N|77TH|ST||SCOTTSDALE|AZ|85257||33.462|-111.914|040132182001003|10-1-04-2-4421|11699|0101000020E6100000000000A07BFA5BC0000000C023BB4040|0|0,,
22325|7700 E ROOSEVELT ST SCOTTSDALE AZ 85257|7700|E|ROOSEVELT|ST||SCOTTSDALE|AZ|85257||33.4585|-111.913|040132182001003|10-1-04-2-8648|11700|0101000020E61000000000004073FA5BC0000000C0B1BA4040|0|0,,
23770|7607 E MCDOWELL RD SCOTTSDALE AZ 85257|7607|E|MCDOWELL|RD||SCOTTSDALE|AZ|85257||33.4657|-111.917|040132182001003|10-1-04-2-9949|11701|0101000020E6100000000000C0A8FA5BC0000000E09CBB4040|0|0,,
17576|617 N SCOTTSDALE RD SCOTTSDALE AZ 85257|617|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257||33.4549|-111.926|040132182003003|10-1-04-2-4373|11702|0101000020E6100000000000A049FB5BC00000002039BA4040|0|0,,
15592|701 N MILLER RD SCOTTSDALE AZ 85257|701|N|MILLER|RD||SCOTTSDALE|AZ|85257|4693|33.4563|-111.918|040132182003008|10-1-04-2-2588|11703|0101000020E610000000000020BDFA5BC0000000C066BA4040|0|0,,
20509|1475 N SCOTTSDALE RD SCOTTSDALE AZ 85257|1475|N|SCOTTSDALE|RD||SCOTTSDALE|AZ|85257||33.4627|-111.926|040132182004002|10-1-04-2-7012|11704|0101000020E61000000000004046FB5BC00000002039BB4040|0|0,,
14015|7425 E CULVER ST SCOTTSDALE AZ 85271|7425|E|CULVER|ST||SCOTTSDALE|AZ|85271||33.4632|-111.921|040132182004003|10-1-04-2-1168|11705|0101000020E6100000000000C0F7FA5BC0000000C04ABB4040|0|0,,
14016|7425 E CULVER ST SCOTTSDALE AZ 85271|7425|E|CULVER|ST||SCOTTSDALE|AZ|85271||33.4632|-111.921|040132182004003|10-1-04-2-1169|11706|0101000020E610000000000080F7FA5BC0000000604BBB4040|0|0,,
19802|8201 E MCDOWELL RD SCOTTSDALE AZ 85252|8201|E|MCDOWELL|RD||SCOTTSDALE|AZ|85252||33.4657|-111.905|040132183002003|10-1-04-2-6377|11707|0101000020E6100000000000A0E4F95BC0000000209DBB4040|0|0,,
15204|1833 N SCOTTSDALE RD TEMPE AZ 85281|1833|N|SCOTTSDALE|RD||TEMPE|AZ|85281||33.4494|-111.926|040133184001004|10-1-04-2-2238|11708|0101000020E6100000000000A048FB5BC0000000E084B94040|0|0,,
20184|7601 E MCKELLIPS RD SCOTTSDALE AZ 85257|7601|E|MCKELLIPS|RD||SCOTTSDALE|AZ|85257||33.4513|-111.924|040133184001004|10-1-04-2-6720|11709|0101000020E6100000000000002BFB5BC0000000A0C2B94040|0|0,,
23116|1833 N SCOTTSDALE RD TEMPE AZ 85281|1833|N|SCOTTSDALE|RD||TEMPE|AZ|85281||33.4494|-111.926|040133184001004|10-1-04-2-936|11710|0101000020E6100000000000A048FB5BC0000000E084B94040|0|0,,
14179|1500 N SCOVEL ST TEMPE AZ 85281|1500|N|SCOVEL|ST||TEMPE|AZ|85281|1698|33.4459|-111.92|040133184001007|10-1-04-2-1315|11711|0101000020E610000000000020E2FA5BC0000000C012B94040|0|0,,
22472|1555 N BRIDALWREATH ST TEMPE AZ 85281|1555|N|BRIDALWREATH|ST||TEMPE|AZ|85281||33.4475|-111.922|040133184001007|10-1-04-2-8780|11712|0101000020E6100000000000E004FB5BC00000006046B94040|0|0,,
23384|1429 N SCOTTSDALE RD TEMPE AZ 85281|1429|N|SCOTTSDALE|RD||TEMPE|AZ|85281||33.4456|-111.926|040133184001011|10-1-04-2-9600|11713|0101000020E6100000000000404AFB5BC00000002009B94040|0|0,,
20723|2128 E RIO SALADO PKWY TEMPE AZ 85281|2128|E|RIO SALADO|PKWY||TEMPE|AZ|85281||33.4294|-111.895|040133184002038|10-1-04-2-7205|11714|0101000020E6100000000000C044F95BC0000000E0F7B64040|0|0,,
23025|2000 E RIO SALADO PKWY TEMPE AZ 85281|2000|E|RIO SALADO|PKWY||TEMPE|AZ|85281||33.4294|-111.9|040133184002038|10-1-04-2-9278|11715|0101000020E6100000000000409FF95BC0000000E0F5B64040|0|0,,
22820|951 E PLAYA DEL NORTE DR TEMPE AZ 85281|951|E|PLAYA DEL NORTE|DR||TEMPE|AZ|85281||33.4349|-111.925|040133184002048|10-1-04-2-9093|11716|0101000020E6100000000000C030FB5BC0000000E0AAB74040|0|0,,
22928|555 N SCOTTSDALE RD TEMPE AZ 85281|555|N|SCOTTSDALE|RD||TEMPE|AZ|85281|2014|33.4344|-111.926|040133184002050|10-1-04-2-9190|11717|0101000020E61000000000004047FB5BC0000000A09AB74040|0|0,,
19688|1340 E UNIVERSITY DR TEMPE AZ 85281|1340|E|UNIVERSITY|DR||TEMPE|AZ|85281||33.422|-111.917|040133184002052|10-1-04-2-6274|11718|0101000020E610000000000020AEFA5BC00000004005B64040|0|0,,
22484|1320 E UNIVERSITY DR TEMPE AZ 85281|1320|E|UNIVERSITY|DR||TEMPE|AZ|85281||33.422|-111.917|040133184002052|10-1-04-2-8791|11719|0101000020E6100000000000A0B3FA5BC00000004005B64040|0|0,,
18422|509 S ROCKFORD DR TEMPE AZ 85281|509|S|ROCKFORD|DR||TEMPE|AZ|85281||33.4255|-111.897|040133184002074|10-1-04-2-5134|11720|0101000020E61000000000004068F95BC0000000E077B64040|0|0,,
22796|2340 E UNIVERSITY DR TEMPE AZ 85281|2340|E|UNIVERSITY|DR||TEMPE|AZ|85281||33.4222|-111.888|040133184002084|10-1-04-2-9071|11721|0101000020E6100000000000C0D8F85BC0000000A009B64040|0|0,,
20714|1703 E LARKSPUR LN TEMPE AZ 85281|1703|E|LARKSPUR|LN||TEMPE|AZ|85281||33.4498|-111.911|040133184003002|10-1-04-2-7198|11722|0101000020E61000000000004055FA5BC00000002094B94040|0|0,,
15246|6720 E CONTINENTAL SCOTTSDALE AZ 85257|6720|E|CONTINENTAL|||SCOTTSDALE|AZ|85257|3226|33.4583|-111.937|040133185013003|10-1-04-2-2276|11723|0101000020E610000000000060FBFB5BC000000080AABA4040|0|0,,
23062|670 N SCOTTSDALE RD TEMPE AZ 85281|670|N|SCOTTSDALE|RD||TEMPE|AZ|85281||33.4353|-111.926|040133187001000|10-1-04-2-9310|11724|0101000020E6100000000000A048FB5BC000000040B8B74040|0|0,,
13792|301 E ORANGE MALL RD TEMPE AZ 85281|301|E|ORANGE MALL|RD||TEMPE|AZ|85281||33.4237|-111.929|040133187001006|10-1-04-2-10280|11725|0101000020E61000000000002072FB5BC0000000403AB64040|0|0,,
13803|MILL AVE TEMPE AZ 85281|0||MILL|AVE||TEMPE|AZ|85281||33.4237|-111.929|040133187001006|10-1-04-2-10290|11726|0101000020E61000000000002072FB5BC0000000403AB64040|0|0,,
20518|ARIZONA STATE UNIVERSITY   TEMPE AZ 85281|0||ARIZONA STATE UNIVERSITY|||TEMPE|AZ|85281||33.4237|-111.929|040133187001006|10-1-04-2-7020|11727|0101000020E61000000000002072FB5BC0000000403AB64040|0|0,,
23735|100 S MILL AVE TEMPE AZ 85281|100|S|MILL|AVE||TEMPE|AZ|85281||33.4295|-111.94|040133187002004|10-1-04-2-9917|11728|0101000020E6100000000000C02AFC5BC000000040F9B64040|0|0,,
13532|401 S MILL AVE TEMPE AZ 85281|401|S|MILL|AVE||TEMPE|AZ|85281||33.4264|-111.94|040133187002006|10-1-04-2-10046|11729|0101000020E61000000000000028FC5BC00000006095B64040|0|0,,
13683|60 E 5TH ST TEMPE AZ 85281|60|E|5TH|ST||TEMPE|AZ|85281||33.4255|-111.939|040133187002006|10-1-04-2-10182|11730|0101000020E61000000000002018FC5BC00000000078B64040|0|0,,
16595|500 E VETERANS WAY TEMPE AZ 85281|500|E|VETERANS|WAY||TEMPE|AZ|85281||33.4251|-111.934|040133187002007|10-1-04-2-3490|11731|0101000020E610000000000080C1FB5BC0000000806AB64040|0|0,,
20201|120 E 5TH ST TEMPE AZ 85281|120|E|5TH|ST||TEMPE|AZ|85281||33.4255|-111.938|040133187002007|10-1-04-2-6736|11732|0101000020E61000000000002000FC5BC00000000078B64040|0|0,,
22478|140 E 5TH ST TEMPE AZ 85281|140|E|5TH|ST||TEMPE|AZ|85281||33.4255|-111.938|040133187002007|10-1-04-2-8786|11733|0101000020E61000000000004007FC5BC00000000078B64040|0|0,,
22487|200 E 5TH ST TEMPE AZ 85281|200|E|5TH|ST||TEMPE|AZ|85281||33.4255|-111.937|040133187002007|10-1-04-2-8794|11734|0101000020E610000000000040F0FB5BC00000002078B64040|0|0,,
13630|414 S MILL AVE TEMPE AZ 85281|414|S|MILL|AVE||TEMPE|AZ|85281||33.4263|-111.94|040133187002014|10-1-04-2-10134|11735|0101000020E6100000000000C02AFC5BC00000006091B64040|0|0,,
13679|404 S MILL AVE TEMPE AZ 85281|404|S|MILL|AVE||TEMPE|AZ|85281||33.4264|-111.94|040133187002014|10-1-04-2-10179|11736|0101000020E6100000000000C02AFC5BC00000004094B64040|0|0,,
23370|420 S MILL AVE TEMPE AZ 85281|420|S|MILL|AVE||TEMPE|AZ|85281||33.4263|-111.94|040133187002014|10-1-04-2-9589|11737|0101000020E6100000000000C02AFC5BC0000000C08FB64040|0|0,,
23729|420 S MILL AVE TEMPE AZ 85281|420|S|MILL|AVE||TEMPE|AZ|85281||33.4263|-111.94|040133187002014|10-1-04-2-9911|11738|0101000020E6100000000000C02AFC5BC0000000C08FB64040|0|0,,
23730|310 S MILL AVE TEMPE AZ 85281|310|S|MILL|AVE||TEMPE|AZ|85281||33.4272|-111.94|040133187002014|10-1-04-2-9912|11739|0101000020E6100000000000C02AFC5BC0000000C0AEB64040|0|0,,
23733|350 S MILL AVE TEMPE AZ 85281|350|S|MILL|AVE||TEMPE|AZ|85281||33.4269|-111.94|040133187002014|10-1-04-2-9915|11740|0101000020E6100000000000C02AFC5BC000000080A3B64040|0|0,,
22467|31 E 5TH ST TEMPE AZ 85280|31|E|5TH|ST||TEMPE|AZ|85280||33.4255|-111.938|040133187002016|10-1-04-2-8776|11741|0101000020E6100000000000E005FC5BC00000004076B64040|0|0,,
22466|132 E 6TH ST TEMPE AZ 85281|132|E|6TH|ST||TEMPE|AZ|85281||33.4244|-111.937|040133187002016|10-1-04-2-8775|11742|0101000020E6100000000000E0FDFB5BC00000004052B64040|0|0,,
22476|21 E 6TH ST TEMPE AZ 85281|21|E|6TH|ST||TEMPE|AZ|85281||33.4244|-111.939|040133187002016|10-1-04-2-8784|11743|0101000020E6100000000000601AFC5BC00000008051B64040|0|0,,
22477|20 E 6TH ST TEMPE AZ 85281|20|E|6TH|ST||TEMPE|AZ|85281||33.4244|-111.939|040133187002016|10-1-04-2-8785|11744|0101000020E6100000000000601AFC5BC00000006053B64040|0|0,,
19686|655 S ASH AVE TEMPE AZ 85281|655|S|ASH|AVE||TEMPE|AZ|85281||33.4237|-111.943|040133187002020|10-1-04-2-6272|11745|0101000020E61000000000004057FC5BC0000000403CB64040|0|0,,
23258|601 S ASH AVE TEMPE AZ 85281|601|S|ASH|AVE||TEMPE|AZ|85281||33.4243|-111.943|040133187002020|10-1-04-2-9488|11746|0101000020E6100000000000205DFC5BC0000000604FB64040|0|0,,
22778|680 S MILL AVE TEMPE AZ 85281|680|S|MILL|AVE||TEMPE|AZ|85281||33.4234|-111.94|040133187002021|10-1-04-2-9055|11747|0101000020E6100000000000802AFC5BC00000008033B64040|0|0,,
17964|20 E UNIVERSITY DR TEMPE AZ 85281|20|E|UNIVERSITY|DR||TEMPE|AZ|85281||33.422|-111.939|040133187002023|10-1-04-2-4722|11748|0101000020E61000000000006019FC5BC0000000E002B64040|0|0,,
22475|34 E 7TH ST TEMPE AZ 85281|34|E|7TH|ST||TEMPE|AZ|85281||33.4232|-111.938|040133187002023|10-1-04-2-8783|11749|0101000020E6100000000000400FFC5BC0000000602BB64040|0|0,,
22468|715 W 5TH ST TEMPE AZ 85281|715|W|5TH|ST||TEMPE|AZ|85281||33.4254|-111.949|040133188001003|10-1-04-2-8777|11750|0101000020E610000000000060B7FC5BC00000002075B64040|0|0,,
22474|505 S HARDY DR TEMPE AZ 85281|505|S|HARDY|DR||TEMPE|AZ|85281||33.4254|-111.952|040133188001003|10-1-04-2-8782|11751|0101000020E610000000000020F1FC5BC00000002072B64040|0|0,,
22463|95 W 4TH ST TEMPE AZ 85281|95|W|4TH|ST||TEMPE|AZ|85281||33.4264|-111.961|040133188002006|10-1-04-2-8772|11752|0101000020E6100000000000007CFD5BC00000000095B64040|0|0,,
15047|1115 W 5TH ST TEMPE AZ 85281|1115|W|5TH|ST||TEMPE|AZ|85281|2598|33.4255|-111.955|040133188003000|10-1-04-2-2097|11753|0101000020E6100000000000E023FD5BC00000004075B64040|0|0,,
22485|55 N PRIEST DR TEMPE AZ 85281|55|N|PRIEST|DR||TEMPE|AZ|85281||33.4301|-111.961|040133188004005|10-1-04-2-8792|11754|0101000020E61000000000006080FD5BC0000000E00CB74040|0|0,,
22464|700 W RIO SOLADO PKWY TEMPE AZ 85281|700|W|RIO SOLADO|PKWY||TEMPE|AZ|85281||33.4309|-111.949|040133188004007|10-1-04-2-8773|11755|0101000020E610000000000000B9FC5BC00000008026B74040|0|0,,
13929|1326 W 18TH ST TEMPE AZ 85281|1326|W|18TH|ST||TEMPE|AZ|85281|6213|33.4094|-111.96|040133189001026|10-1-04-2-1090|11756|0101000020E6100000000000806AFD5BC00000008067B44040|0|0,,
23582|1025 S BECK AVE TEMPE AZ 85281|1025|S|BECK|AVE||TEMPE|AZ|85281|5301|33.4188|-111.956|040133189002005|10-1-04-2-978|11757|0101000020E6100000000000C035FD5BC0000000009AB54040|0|0,,
17627|610 W BROADWAY RD TEMPE AZ 85282|610|W|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.949|040133189003034|10-1-04-2-4419|11758|0101000020E610000000000040B4FC5BC00000000026B44040|0|0,,
16598|1480 S RURAL RD TEMPE AZ 85287|1480|S|RURAL|RD||TEMPE|AZ|85287||33.4121|-111.926|040133190001000|10-1-04-2-3493|11759|0101000020E6100000000000A048FB5BC0000000A0BEB44040|0|0,,
19931|325 E APACHE BLVD TEMPE AZ 85287|325|E|APACHE|BLVD||TEMPE|AZ|85287||33.4146|-111.935|040133190001002|10-1-04-2-6493|11760|0101000020E610000000000020D2FB5BC0000000C012B54040|0|0,,
16329|1492 S MILL AVE TEMPE AZ 85281|1492|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-3250|11761|0101000020E6100000000000C027FC5BC000000080CAB44040|0|0,,
16380|1500 S MILL AVE TEMPE AZ 85281|1500|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-3297|11762|0101000020E6100000000000C027FC5BC000000080C8B44040|0|0,,
17164|1492 S MILL AVE TEMPE AZ 85281|1492|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-4001|11763|0101000020E6100000000000C027FC5BC000000080CAB44040|0|0,,
17849|1492 S MILL AVE TEMPE AZ 85281|1492|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-4619|11764|0101000020E6100000000000C027FC5BC000000080CAB44040|0|0,,
18143|1492 S MILL AVE TEMPE AZ 85281|1492|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-4884|11765|0101000020E6100000000000C027FC5BC000000080CAB44040|0|0,,
18316|1492 S MILL AVE TEMPE AZ 85281|1492|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-5039|11766|0101000020E6100000000000C027FC5BC000000080CAB44040|0|0,,
18515|1492 S MILL AVE TEMPE AZ 85281|1492|S|MILL|AVE||TEMPE|AZ|85281||33.4124|-111.94|040133190001007|10-1-04-2-5218|11767|0101000020E6100000000000C027FC5BC000000080CAB44040|0|0,,
15283|1730 S MILL AVE TEMPE AZ 85281|1730|S|MILL|AVE||TEMPE|AZ|85281|6600|33.4103|-111.94|040133190002003|10-1-04-2-2309|11768|0101000020E61000000000000027FC5BC00000006085B44040|0|0,,
13715|71 W UNIVERSITY DR TEMPE AZ 85281|71|W|UNIVERSITY|DR||TEMPE|AZ|85281|3463|33.4219|-111.941|040133190003002|10-1-04-2-10210|11769|0101000020E61000000000006037FC5BC0000000C000B64040|0|0,,
23157|225 W UNIVERSITY DR TEMPE AZ 85281|225|W|UNIVERSITY|DR||TEMPE|AZ|85281||33.4219|-111.943|040133190003004|10-1-04-2-9397|11770|0101000020E61000000000006055FC5BC0000000C000B64040|0|0,,
16592|451 E UNIVERSITY DR TEMPE AZ 85287|451|E|UNIVERSITY|DR||TEMPE|AZ|85287||33.4219|-111.932|040133190004003|10-1-04-2-3488|11771|0101000020E610000000000000A9FB5BC00000004002B64040|0|0,,
14543|1216 E APACHE BLVD TEMPE AZ 85281|1216|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.919|040133191011000|10-1-04-2-1643|11773|0101000020E610000000000040D1FA5BC0000000401CB54040|0|0,,
14544|1216 N APACHE BLVD TEMPE AZ 85281|1216|N|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.919|040133191011000|10-1-04-2-1644|11774|0101000020E610000000000040D1FA5BC0000000401CB54040|0|0,,
14545|1216 E APACHE BLVD TEMPE AZ 85281|1216|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.919|040133191011000|10-1-04-2-1645|11775|0101000020E610000000000040D1FA5BC0000000401CB54040|0|0,,
17891|1250 E APACHE BLVD TEMPE AZ 85281|1250|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.919|040133191011000|10-1-04-2-4657|11776|0101000020E610000000000000CAFA5BC0000000601BB54040|0|0,,
23184|1250 E APACHE BLVD TEMPE AZ 85281|1250|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.919|040133191011000|10-1-04-2-9420|11777|0101000020E610000000000000CAFA5BC0000000601BB54040|0|0,,
13495|1037 E LEMON ST TEMPE AZ 85281|1037|E|LEMON|ST||TEMPE|AZ|85281||33.4167|-111.924|040133191011001|10-1-04-2-10012|11778|0101000020E6100000000000201EFB5BC00000008057B54040|0|0,,
20465|1100 E APACHE BLVD TEMPE AZ 85281|1100|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.922|040133191011001|10-1-04-2-6974|11779|0101000020E61000000000008009FB5BC0000000201BB54040|0|0,,
13696|1032 S TER RD TEMPE AZ 85281|1032|S|TER|RD||TEMPE|AZ|85281||33.4172|-111.923|040133191011002|10-1-04-2-10194|11780|0101000020E6100000000000A012FB5BC00000000066B54040|0|0,,
17194|940 E UNIVERSITY DR TEMPE AZ 85281|940|E|UNIVERSITY|DR||TEMPE|AZ|85281||33.422|-111.926|040133191031011|10-1-04-2-4029|11781|0101000020E6100000000000C03BFB5BC00000006005B64040|0|0,,
23286|955 E UNIVERSITY DR TEMPE AZ 85281|955|E|UNIVERSITY|DR||TEMPE|AZ|85281||33.422|-111.924|040133191031011|10-1-04-2-9512|11782|0101000020E61000000000002028FB5BC00000008003B64040|0|0,,
19679|1450 E APACHE BLVD TEMPE AZ 85281|1450|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.914|040133191032006|10-1-04-2-6266|11783|0101000020E6100000000000007DFA5BC0000000401AB54040|0|0,,
19680|1450 E APACHE BLVD TEMPE AZ 85281|1450|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.914|040133191032006|10-1-04-2-6267|11784|0101000020E6100000000000007DFA5BC0000000401AB54040|0|0,,
22901|1785 E UNIVERSITY TEMPE AZ 85281|1785|E|UNIVERSITY|||TEMPE|AZ|85281||33.422|-111.91|040133191033000|10-1-04-2-9166|11785|0101000020E61000000000008042FA5BC00000008002B64040|0|0,,
23276|1221 E APACHE BLVD TEMPE AZ 85281|1221|E|APACHE|BLVD||TEMPE|AZ|85281||33.4146|-111.918|040133191041000|10-1-04-2-9503|11786|0101000020E610000000000080C4FA5BC0000000C012B54040|0|0,,
23222|1031 E APACHE BLVD TEMPE AZ 85281|1031|E|APACHE|BLVD||TEMPE|AZ|85281||33.4147|-111.923|040133191041003|10-1-04-2-9455|11787|0101000020E61000000000000019FB5BC00000000014B54040|0|0,,
17109|1340 E BROADWAY RD TEMPE AZ 85282|1340|E|BROADWAY|RD||TEMPE|AZ|85282||33.4076|-111.916|040133191042000|10-1-04-2-3953|11788|0101000020E6100000000000E0A3FA5BC0000000602CB44040|0|0,,
17548|1750 E BROADWAY RD TEMPE AZ 85282|1750|E|BROADWAY|RD||TEMPE|AZ|85282||33.4076|-111.91|040133191042000|10-1-04-2-4348|11789|0101000020E61000000000000039FA5BC0000000202CB44040|0|0,,
23529|1639 E APACHE BLVD TEMPE AZ 85281|1639|E|APACHE|BLVD||TEMPE|AZ|85281||33.4147|-111.911|040133191043000|10-1-04-2-9731|11790|0101000020E6100000000000804CFA5BC00000000014B54040|0|0,,
17997|1270 E BROADWAY RD TEMPE AZ 85282|1270|E|BROADWAY|RD||TEMPE|AZ|85282||33.4076|-111.918|040133191044001|10-1-04-2-4752|11791|0101000020E6100000000000E0C7FA5BC0000000802CB44040|0|0,,
20891|1270 E BROADWAY RD TEMPE AZ 85282|1270|E|BROADWAY|RD||TEMPE|AZ|85282||33.4076|-111.918|040133191044001|10-1-04-2-7357|11792|0101000020E6100000000000E0C7FA5BC0000000802CB44040|0|0,,
22470|2150 E ORANGE ST TEMPE AZ 85281|2150|E|ORANGE|ST||TEMPE|AZ|85281||33.4184|-111.894|040133192011019|10-1-04-2-8779|11793|0101000020E6100000000000A03BF95BC0000000008FB54040|0|0,,
17905|1938 E APACHE BLVD TEMPE AZ 85281|1938|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.902|040133192012006|10-1-04-2-467|11794|0101000020E610000000000020BCF95BC0000000001AB54040|0|0,,
22438|2130 E HOWE ST TEMPE AZ 85281|2130|E|HOWE|ST||TEMPE|AZ|85281|4898|33.4166|-111.895|040133192013004|10-1-04-2-875|11795|0101000020E6100000000000C04CF95BC00000008053B54040|0|0,,
22859|2101 E APACHE BLVD TEMPE AZ 85281|2101|E|APACHE|BLVD||TEMPE|AZ|85281||33.4147|-111.896|040133192021001|10-1-04-2-9128|11796|0101000020E61000000000004056F95BC00000006013B54040|0|0,,
20200|1855 E APACHE BLVD TEMPE AZ 85281|1855|E|APACHE|BLVD||TEMPE|AZ|85281||33.4147|-111.905|040133192021006|10-1-04-2-6735|11797|0101000020E610000000000020EFF95BC00000006013B54040|0|0,,
19687|1425 S CLARK DR TEMPE AZ 85281|1425|S|CLARK|DR||TEMPE|AZ|85281||33.4126|-111.899|040133192021009|10-1-04-2-6273|11798|0101000020E6100000000000208EF95BC0000000E0D0B44040|0|0,,
20467|2140 E BROADWAY RD TEMPE AZ 85282|2140|E|BROADWAY|RD||TEMPE|AZ|85282||33.4076|-111.895|040133192022011|10-1-04-2-6976|11799|0101000020E6100000000000804BF95BC0000000802CB44040|0|0,,
18021|2164 E BROADWAY RD TEMPE AZ 85282|2164|E|BROADWAY|RD||TEMPE|AZ|85282||33.4076|-111.894|040133192022015|10-1-04-2-4774|11800|0101000020E61000000000006036F95BC0000000802BB44040|0|0,,
50316|1600 D St|1600||D St|||Bakersfield|CA|93301||35.3728|-119.026|060290017004034|10-1-06-2-9511|25134|0101000020E610000000000000A7C15DC000000020B9AF4140|0|0,,
17039|2428 E APACHE BLVD TEMPE AZ 85281|2428|E|APACHE|BLVD||TEMPE|AZ|85281||33.4149|-111.886|040133193001000|10-1-04-2-3890|11801|0101000020E6100000000000A0AFF85BC0000000C01BB54040|0|0,,
20687|1439 S PRICE RD TEMPE AZ 85281|1439|S|PRICE|RD||TEMPE|AZ|85281||33.4122|-111.891|040133193001039|10-1-04-2-7173|11802|0101000020E6100000000000E0FEF85BC0000000A0C2B44040|0|0,,
